imdbid,title,id,year,rating
0047034,Gojira,5505,1954,1
0046912,Dial M for Murder,3337,1954,0
0047638,Uwasa no onna,7580,1954,3
0047437,Sabrina,2294,1954,1
0047152,Knock on Wood,2746,1954,1
0047472,Seven Brides for Seven Brothers,1351,1954,3
0047478,Shichinin no samurai,3600,1954,0
0046750,Late Chrysanthemuns,4710,1954,3
0047580,Three Coins in the Fountain,4048,1954,3
0048750,"Trouble with Harry, The",7360,1955,2
0048696,Tarantula,4108,1955,0
0048424,"Night of the Hunter, The",878,1955,3
0048021,Rififi,3404,1955,1
0048673,Summertime,5165,1955,3
0047878,"Big Combo, The",3339,1955,2
0048512,"Prisoner, The",7262,1955,0
0048605,"Seven Year Itch, The",4896,1955,1
0046911,Diabolique,2344,1955,3
0047969,Daddy Long Legs,1693,1955,3
0048641,Sommarnattens leende (Smiles of a Summer Night),1735,1955,2
0046889,"Dam Busters, The",2552,1955,1
0048545,Rebel Without a Cause,2926,1955,1
0048356,Marty,4442,1955,3
0048517,"Prodigal, The",7797,1955,3
0047577,This Island Earth,6468,1955,0
0048124,"Glass Slipper, The",6481,1955,3
0048801,We&#39;re No Angels,3739,1955,3
0048140,Guys and Dolls,2115,1955,3
0048445,Oklahoma!,4754,1955,3
0048280,Lady and the Tramp,1170,1955,2
0048401,My Sister Eileen,6615,1955,3
0048127,Godzilla Raids Again,6055,1955,2
0046969,"Fast and the Furious, The",3158,1955,3
0048254,Killer&#39;s Kiss,5403,1955,1
0048281,"Ladykillers, The",1827,1955,3
0048473,Pather Panchali,5471,1955,3
0048728,To Catch a Thief,782,1955,3
0047898,Bride of the Monster,4073,1955,3
0035279,Saboteur,5938,1956,1
0049043,Calle mayor [Main Street],7394,1956,3
0049287,Gunslinger,2647,1956,3
0049406,"Killing, The",5414,1956,1
0048956,Aparajito,5470,1956,3
0049363,Indestructible Man,4402,1956,1
0051207,"Wrong Man, The",2219,1956,1
0049314,High Society,6641,1956,3
0049470,"Man Who Knew Too Much, The",7442,1956,2
0048977,"Bad Seed, The",1216,1956,3
0049038,Bus Stop,4670,1956,3
0049730,"Searchers, The",357,1956,3
0049408,"King and I, The",1092,1956,2
0048960,Around the World in Eighty Days,3981,1956,0
0049934,War and Peace,2861,1956,3
0049369,"Iron Petticoat, The",1545,1956,1
0049782,Rodan,6064,1956,1
0049902,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,5555,1956,0
0049366,Invasion of the Body Snatchers,2698,1956,3
0049833,"Ten Commandments, The",3076,1956,2
0049096,"Court Jester, The",2730,1956,2
0049640,"Proud and Profane, The",4245,1956,3
0049010,Bigger Than Life,2904,1956,0
0049471,"Man Who Never Was, The",6308,1956,3
0049223,Forbidden Planet,2306,1956,0
0049189,...And God Created Woman,3409,1956,3
0049787,"Spanish Gardener, The",1559,1956,2
0050212,"Bridge on the River Kwai, The",2981,1957,1
0051036,Sweet Smell of Success,2301,1957,1
0051114,"True Story of Jesse James, The",965,1957,2
0050307,Desk Set,993,1957,3
0050783,Nights of Cabiria,1765,1957,3
0050116,Amanecer en Puerta Oscura,7420,1957,3
0050407,Forty Guns,7136,1957,2
0050613,Throne of Blood,7165,1957,0
0050976,"Seventh Seal, The",2043,1957,1
0050634,"Cranes Are Flying, The",1015,1957,3
0050490,"Heaven Knows, Mr. Allison",2429,1957,0
0050419,Funny Face,1747,1957,3
0050792,Oedipus Rex,3994,1957,1
0050986,Smultronst&auml;llet (Wild Strawberries),2520,1957,2
0050251,"Mysterians, The",6624,1957,3
0050599,Kiss Them for Me,7017,1957,2
0050356,"Enemy Below, The",1989,1957,0
0050371,A Face in the Crowd,4552,1957,1
0050539,"Incredible Shrinking Man, The",1291,1957,0
0051077,Three Faces of Eve,1660,1957,0
0050397,Fire Down Below,2420,1957,0
0050585,Kanal,1800,1957,1
0050766,Night of the Demon,2160,1957,3
0050798,Old Yeller,1121,1957,1
0050861,"Prince and the Showgirl, The",3007,1957,3
0050105,An Affair to Remember,3429,1957,2
0050825,Paths of Glory,1274,1957,0
0050998,Sorority Girl,4559,1957,3
0051201,Witness for the Prosecution,4933,1957,1
0050083,12 Angry Men,302,1957,0
0051051,Tammy and the Bachelor,2895,1957,3
0050933,Sayonara,2578,1957,2
0051459,Cat on a Hot Tin Roof,6012,1958,3
0051622,"Fly, The",2281,1958,2
0051658,Gigi,3056,1958,2
0051951,"Day the Sky Exploded, The",2373,1958,1
0052182,Separate Tables,3926,1958,3
0050706,Mon Oncle,2823,1958,3
0051554,Dracula (Horror of Dracula),2476,1958,3
0051755,I Bury the Living,4410,1958,1
0051383,Auntie Mame,3321,1958,3
0052394,"Wild Women of Wongo, The",2585,1958,3
0051579,Love Is My Profession,6938,1958,3
0051786,It! The Terror from Beyond Space,7606,1958,1
0051776,"Inn of the Sixth Happiness, The",4849,1958,3
0052357,Vertigo,609,1958,1
0052225,South Pacific,3977,1958,3
0051808,"Hidden Fortress, The",7135,1958,0
0052374,"Fabulous World of Jules Verne, The",1247,1958,0
0052365,"Vikings, The",1255,1958,2
0051773,Indiscreet,4211,1958,3
0052278,Teacher&#39;s Pet,1364,1958,1
0051525,"Defiant Ones, The",3238,1958,0
0051422,Blood of the Vampire,7054,1958,0
0051964,M&auml;dchen in Uniform,1572,1958,3
0052169,"Screaming Skull, The",2763,1958,2
0052311,Touch of Evil,3146,1958,1
0052151,Run Silent Run Deep,1363,1958,0
0053291,Some Like It Hot,2023,1959,3
0053363,"Tingler, The",3166,1959,1
0052618,Ben-Hur,1419,1959,3
0053125,North By Northwest,2228,1959,1
0053388,Battle in Outer Space,6645,1959,1
0052722,Darby O&#39;Gill and the Little People,1591,1959,3
0052948,Journey to the Center of the Earth,1256,1959,1
0054462,"Wasp Woman, The",4392,1959,3
0052844,Ghost of Dragstrip Hollow,4050,1959,3
53285,Sleeping Beauty,474,1959,3
0053221,Rio Bravo,6901,1959,1
0053318,"Suddenly, Last Summer",2645,1959,3
0052602,"Bat, The",4523,1959,3
0053428,Come Dance with Me!,3442,1959,3
0052561,Anatomy of a Murder,4199,1959,1
0053198,"400 Blows, The",236,1959,0
0051372,Araya,3119,1959,3
0052918,Imitation of Life,2095,1959,3
0052847,Gidget,6405,1959,3
0052572,Apur Sansar,6833,1959,0
0053134,Good Morning (Ohay&ocirc;),3525,1959,3
0052846,"Giant Gila Monster, The",2796,1959,3
0052861,"Great War, The",3608,1959,1
0051744,House on Haunted Hill,4373,1959,3
0052655,A Bucket of Blood,4065,1959,2
0053131,"Nun&#39;s Story, The",1555,1959,3
0054331,Spartacus,1273,1960,2
0053604,"Apartment, The",1995,1960,3
0054469,Where the Boys Are,590,1960,2
0054452,"Truth, The",5122,1960,3
0054067,Black Sunday,3286,1960,3
0054377,Testament of Orpheus,3294,1960,1
0054476,Wild River,6146,1960,3
0054248,Rocco and His Brothers,2988,1960,2
0054215,Psycho,2039,1960,1
0053804,Exodus,2144,1960,3
0154683,Jigoku (Hell or The Sinners of Hell),3328,1960,3
0054749,La ciociara,6756,1960,3
0054167,Peeping Tom,6796,1960,2
0053779,La Dolce Vita,6080,1960,2
0054047,"Magnificent Seven, The",1295,1960,0
0053946,Inherit the Wind,1712,1960,3
0053976,"Virgin Spring, The",5380,1960,3
0053719,"City of the Dead, The",3634,1960,3
0053472,A bout de souffle,799,1960,0
0054407,Le Trou,6854,1960,0
0054049,Make Mine Mink,4117,1960,3
0054494,Zazie dans le metro,3827,1960,3
0053459,Les yeux sans visage,656,1960,3
0053579,Late Autumn,2808,1960,3
0054343,"Story of Ruth, The",5123,1960,3
0054022,Let&#39;s Make Love,2546,1960,2
0054333,Body in the Web,2950,1960,3
0054777,"Curse of the Werewolf, The",7344,1961,3
0055458,Snow White and the Three Stooges,5797,1961,3
0055207,Mysterious Island,1257,1961,0
0054847,El Cid,1546,1961,1
0054692,Blue Hawaii,3724,1961,3
0054953,"Guns of Navarone, The",6653,1961,1
0055082,"Leon Morin, Priest",7798,1961,3
0055572,A Woman Is a Woman,6539,1961,0
0054997,"Hustler, The",1958,1961,0
0055294,"Phantom Planet, The",1292,1961,0
0055256,"One, Two, Three",2392,1961,3
0055184,"Misfits, The",1365,1961,2
0055278,Paris Blues,3909,1961,3
0055614,West Side Story,2560,1961,3
0055254,One Hundred and One Dalmatians,1171,1961,3
0054698,Breakfast at Tiffany&#39;s,1191,1961,2
0054130,La Notte,6102,1961,3
0055506,A Taste of Honey,4539,1961,3
0055277,"Parent Trap, The",4580,1961,3
0054673,"Beast of Yucca Flats, The",2797,1961,0
0055353,A Raisin in the Sun,5485,1961,3
0055198,Mothra,6448,1961,0
0055471,Splendor in the Grass,4198,1961,3
0055630,Yojimbo,660,1961,1
0055571,Underworld U.S.A.,1165,1961,3
0054743,"Children&#39;s Hour, The",833,1961,3
0056575,That Touch of Mink,4513,1962,2
0056241,"Miracle Worker, The",5686,1962,3
0052646,"Brain That Wouldn&#39;t Die, The",2762,1962,2
0056262,"Music Man, The",2430,1962,3
0056111,Ivanovo detstvo,691,1962,1
0057427,"Trial, The",2183,1962,1
0055852,Cleo from 5 to 7,2609,1962,3
0056059,Hatari!,6332,1962,3
0055805,Boccaccio &acute;70,7120,1962,2
0056142,King Kong vs. Godzilla,6119,1962,3
0055910,Les dimanches de Ville d&#39;Avray,4481,1962,3
0056218,"Manchurian Candidate, The",1954,1962,1
0055894,"Day of the Triffids, The",1613,1962,3
0057239,"L-Shaped Room, The",3829,1962,3
0055032,Jules and Jim,237,1962,1
0055928,Dr. No,4637,1962,1
0056592,To Kill a Mockingbird,1108,1962,3
0054949,War of the Buttons,7312,1962,0
0056193,Lolita,1279,1962,3
0056119,La Jetee,3845,1962,0
0059616,"Trial of Joan of Arc, The",3160,1962,0
0056172,Lawrence of Arabia,1042,1962,0
0055830,Carnival of Souls,2591,1962,3
0055832,Cartouche,7440,1962,1
0055728,Advise &amp; Consent,7159,1962,3
0055763,Atraco a las tres,7588,1962,1
0056194,"Loneliness of the Long Distance Runner, The",6516,1962,3
0056687,What Ever Happened to Baby Jane?,1298,1962,3
0056048,Gypsy,3079,1962,3
0055902,"Devil&#39;s Hand, The",4407,1962,2
0058164,"Guest, The",5772,1963,0
0057590,Tom Jones,4494,1963,3
0056869,"Birds, The",2345,1963,3
0336693,Khaneh siah ast (The House is Black),3939,1963,0
0056860,Beach Party,2549,1963,2
0056443,Sanjuro,6044,1963,3
0057541,Summer Holiday,6514,1963,3
0056801,8&frac12;,5846,1963,3
0057329,"Move Over, Darling",5230,1963,3
0057115,"Great Escape, The",202,1963,0
0057261,Lord of the Flies,1990,1963,0
0057413,"Pink Panther, The",629,1963,1
0057643,El verdugo,6327,1963,1
0057345,Contempt,3382,1963,1
0056800,55 Days at Peking,1251,1963,1
0056884,"Bakery Girl of Monceau, The",1635,1963,1
0057546,"Sword in the Stone, The",3810,1963,0
0057693,X: The Man with the X-Ray Eyes,4951,1963,1
0057449,"Raven, The",5712,1963,1
0056912,Carry on Cabby,2772,1963,3
0057490,"Servant, The",6988,1963,3
0057215,Atragon,6460,1963,0
0056923,Charade,1984,1963,2
0057129,"Haunting, The",4206,1963,3
0057187,Irma la Douce,607,1963,2
0057611,"Silence, The",5379,1963,3
0057076,From Russia with Love,4659,1963,3
0057495,Shock Corridor,2102,1963,0
0057226,"Kiss of the Vampire, The",4331,1963,2
0057542,Summer Magic,4347,1963,3
0056983,Dementia 13,4394,1963,3
0056891,Bye Bye Birdie,3725,1963,3
0058003,Red Desert,6112,1964,3
0058536,"Rudolph, the Red-Nosed Reindeer",1600,1964,1
0058100,First Men in the Moon,1253,1964,1
0058324,Man&#39;s Favorite Sport?,2720,1964,2
0057840,"Americanization of Emily, The",2385,1964,2
0058335,Marriage Italian Style,2766,1964,3
0058715,"Gospel According to St. Matthew, The",3189,1964,1
0058083,Fail-Safe,3569,1964,1
0058700,"Last Man on Earth, The",4376,1964,1
0057869,Band of Outsiders,2204,1964,3
0057887,Bikini Beach,2557,1964,2
0058625,Woman in the Dunes,1212,1964,0
0059825,"Train, The",4497,1964,1
0058150,Goldfinger,3807,1964,1
0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,341,1964,0
0058777,Zulu,2483,1964,0
0058213,"Hush...Hush, Sweet Charlotte",2922,1964,3
0058329,Marnie,6402,1964,3
0057933,"Chalk Garden, The",7202,1964,3
0058409,Nikutai no mon [Gate of Flesh],7236,1964,3
0058586,A shot in the dark,6555,1964,1
0058658,Code Name: Tiger,4484,1964,3
0058544,"Ghidorah, the Three-Headed Monster",4501,1964,3
0058182,A Hard Day&#39;s Night,1957,1964,1
0058385,My Fair Lady,1688,1964,3
0058461,Per un pugno di dollari (A Fisful of Dollars),661,1964,1
0058331,Mary Poppins,701,1964,3
0058450,"Umbrellas of Cherbourg, The",4356,1964,3
0058708,"Unsinkable Molly Brown, The",5513,1964,3
0058430,Onibaba,3327,1964,0
0058695,La tia Tula,7399,1964,3
0058379,Godzilla vs. The Thing (Mothra vs. Godzilla),6326,1964,1
0057878,Bedtime Story,1250,1964,1
0057259,"Long Ships, The",1254,1964,1
0057997,Dead Ringer,4263,1964,3
0057918,Carry On Cleo,4673,1964,1
0058263,King &amp; Country,3250,1964,0
0058725,Viva Las Vegas,3680,1964,0
0058139,Der Geteilte Himmel (Divided Heaven),1198,1964,2
0059113,Doctor Zhivago,5884,1965,1
0059346,Invasion of Astro-Monster,6346,1965,2
0059100,Devils of Darkness,7109,1965,3
0059348,Kapurush,6899,1965,0
0059183,"Flight of the Phoenix, The",3432,1965,0
0059764,A Study in Terror,2389,1965,3
0058898,Alphaville,3116,1965,1
0059084,Darling,3623,1965,3
0059319,"Ipcress File, The",2569,1965,1
0059080,Daikaiju Gamera,6428,1965,2
0059742,"Sound of Music, The",601,1965,3
0059956,Viva Maria!,3475,1965,3
0059212,Gulliver&#39;s Travels Beyond the Moon,2075,1965,0
0059793,That Darn Cat!,2487,1965,3
0059170,"Faster, Pussycat! Kill! Kill!",3649,1965,3
0059205,Frankenstein Conquers the World,6652,1965,1
0058997,Bunny Lake Is Missing,5960,1965,3
0059607,"Pleasure Girls, The",3828,1965,3
0059314,Inside Daisy Clover,3543,1965,3
0059229,Juliet of the Spirits,2186,1965,3
0059578,For a Few Dollars More,3413,1965,0
0059646,Repulsion,2338,1965,3
0059800,Thunderball,2390,1965,2
0060464,"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",6362,1966,1
0060397,Fantastic Voyage,2625,1966,0
0060165,A Big Hand for the Little Lady,2696,1966,1
0060390,Fahrenheit 451,3087,1966,3
0060315,Django,3671,1966,0
0064208,Death Rides a Horse,6910,1966,0
0060522,How to Steal a Million,4862,1966,0
0061879,End of August at the Hotel Ozone,2308,1966,3
0060827,Persona,589,1966,3
0058946,La battaglia di Algeri,658,1966,1
0061184,Who&#39;s Afraid of Virginia Woolf?,2798,1966,1
0060665,A Man for All Seasons,3576,1966,1
0059557,Our Man Flint,2845,1966,2
0060086,Alfie,2140,1966,1
0060782,One Million Years B.C.,7021,1966,1
0060841,"Plague of the Zombies, The",7030,1966,3
0060223,La caza,7415,1966,0
0062851,Daimajin,6433,1966,1
0060758,Black Girl,6897,1966,3
0060453,Georgy Girl,3143,1966,3
0060196,"Good, the Bad and the Ugly, The",1725,1966,0
0060174,Blood Bath,4057,1966,2
0060107,Andrei Rublev,3706,1966,1
0060446,Daikaiju ketto: Gamera tai Barugon,6659,1966,0
0059127,Dracula: Prince of Darkness,7033,1966,1
0062852,Return of Daimajin,6471,1966,0
0061101,Tokyo Drifter,7239,1966,1
0062853,Wrath of Daimajin,6541,1966,0
0060176,Blow-Up,2626,1966,0
0060479,"Group, The",2701,1966,3
0060125,L&#39;armata Brancaleone,4575,1966,1
0060934,"Sand Pebbles, The",3092,1966,1
0060959,Daisies,2069,1966,3
0061107,Torn Curtain,5391,1966,3
0060558,Jesse James Meets Frankenstein&#39;s Daughter,2804,1966,1
0060424,"Fortune Cookie, The",2838,1966,1
0059020,Cathy Come Home,2855,1966,3
0061122,"Trouble with Angels, The",2582,1966,3
0062411,Uchu daikaiju Girara,6714,1967,3
0061856,Son of Godzilla,6374,1967,0
0061882,Koroshi no rakuin [Branded to Kill],7242,1967,1
0061452,Casino Royale,2664,1967,2
0061391,Bedazzled,3500,1967,3
0061512,Cool Hand Luke,301,1967,1
0061811,In the Heat of the Night,3241,1967,1
0062990,"Fox, The",4722,1967,3
0061398,Berserk,3712,1967,3
0062113,Peppermint Frappe,7513,1967,1
0062873,"Young Girls of Rochefort, The",7586,1967,3
0061735,Guess Who&#39;s Coming to Dinner,5222,1967,3
0062512,You Only Live Twice,2400,1967,1
0061418,Bonnie and Clyde,2083,1967,3
0061655,"Fearless Vampire Killers, The",4316,1967,1
0061852,"Jungle Book, The",493,1967,1
0061578,"Dirty Dozen, The",2966,1967,0
0061695,Daikaiju kuchusen: Gamera tai Gyaosu,6744,1967,0
0062229,Le Samourai,4146,1967,1
0062136,Playtime,4519,1967,3
0062430,Valley of the Dolls,3070,1967,3
0061395,Belle de Jour,3085,1967,3
0061722,"Graduate, The",616,1967,2
0063278,Marketa Lazarova,2054,1967,1
0062281,Smashing Time,5384,1967,3
0062467,Wait Until Dark,3597,1967,3
0062502,Woman Times Seven,5171,1967,3
0061495,La collectionneuse,4479,1967,1
0061369,Asterix the Gaul (Asterix le Gaulois),4937,1967,0
0062362,Thoroughly Modern Millie,2431,1967,3
0061834,I Am Curious (Yellow),2829,1967,3
0062407,Two for the Road,3596,1967,3
0061620,Elvira Madigan,2928,1967,0
0063522,Rosemary&#39;s Baby,857,1968,3
0063518,Romeo and Juliet,1249,1968,3
0062426,Up the Junction,3826,1968,3
0063227,"Lion in Winter, The",2749,1968,3
0063350,Night of the Living Dead,3499,1968,3
0063850,If....,2757,1968,1
0063642,Star!,2092,1968,3
0063185,"Killing of Sister George, The",5385,1968,3
0063060,Hellfighters,2104,1968,2
0062687,Asterix et Cleopatre,3947,1968,0
0062711,Barbarella,2157,1968,3
0062794,Charly,764,1968,2
0063462,"Producers, The",844,1968,0
0063493,Reconstruction,7673,1968,0
0063759,Hour of the Wolf,5878,1968,1
0063172,Destroy All Monsters,6394,1968,0
0062765,Bullitt,7123,1968,1
0061955,"Bride Wore Black, The",3878,1968,3
0063668,Taiyo no oji: Horusu no daiboken,323,1968,0
0062782,Carry On... Up the Khyber,3626,1968,3
0062994,Funny Girl,4045,1968,3
0063049,Head,2925,1968,0
0064116,Once Upon a Time in the West,2226,1968,1
0061747,Hang &#39;Em High,2969,1968,2
0063000,Gamera vs. Viras,6807,1968,2
0063010,Il giorno della civetta,6452,1968,0
0063415,"Party, The",2652,1968,3
0062622,2001: A Space Odyssey,919,1968,0
0063442,Planet of the Apes,599,1968,1
0063823,Yellow Submarine,1815,1968,0
0065207,Where Eagles Dare,1185,1968,3
0064373,"Godzilla&#39;s Revenge (Godzilla, Minira, Gabara: All Monsters Attack)",6396,1969,0
0065088,"They Shoot Horses, Don&#39;t They?",6794,1969,1
0064990,Mississippi Mermaid,3880,1969,3
0064040,Army of Shadows,4350,1969,0
0065126,True Grit,2902,1969,3
0065063,Take the Money and Run,7288,1969,1
0065234,Z,7521,1969,1
0064276,Easy Rider,2079,1969,1
0066579,Women in Love,1426,1969,3
0065051,Support Your Local Sheriff!,1100,1969,1
0064782,Paint Your Wagon,1817,1969,2
0064418,"Hello, Dolly!",4755,1969,3
0063991,Age of Consent,6816,1969,3
0064253,Downhill Racer,2283,1969,0
0064665,Midnight Cowboy,3406,1969,1
0064541,Kes,2722,1969,1
0065566,"Computer Wore Tennis Shoes, The",2091,1969,1
0064757,On Her Majesty&#39;s Secret Service,4669,1969,2
0064505,"Italian Job, The",2583,1969,1
0064437,"Honeymoon Killers, The",1182,1969,3
0064115,Butch Cassidy and the Sundance Kid,2077,1969,1
0064840,"Prime of Miss Jean Brodie, The",2456,1969,3
0064708,My Side of the Mountain,1783,1969,1
0064002,Alice&#39;s Restaurant,2899,1969,1
0064156,Chastity,2586,1969,0
0065611,Darling Lili,6274,1970,3
0065569,"Nachts, wenn Dracula erwacht",7057,1970,1
0066207,Donkey Skin,7599,1970,3
0065449,Bambule,2634,1970,3
0067713,Scars of Dracula,4201,1970,1
0066164,Les novices,3537,1970,3
0064177,Colossus: The Forbin Project,6605,1970,0
0065649,Dodes&#39;ka-den,7169,1970,3
0066491,Tristana,7559,1970,2
0065724,Five Easy Pieces,2984,1970,3
0188484,Carry It On,3514,1970,3
0066327,Santa Clause is Comin&#39; to Town,1726,1970,1
0065421,"AristoCats, The",1122,1970,3
0066011,Love Story,3302,1970,1
0065988,Little Big Man,7753,1970,1
0064806,"Phantom Tollbooth, The",1932,1970,1
0065134,Two Mules for Sister Sara,2428,1970,3
0065856,House of Dark Shadows,4340,1970,2
0065488,"Boys in the Band, The",3681,1970,0
0066122,Deep End,2571,1970,1
0065466,Beyond the Valley of the Dolls,583,1970,3
0065531,Le Cercle Rouge,255,1970,0
0065073,Taste the Blood of Dracula,4237,1970,3
0066109,"Music Lovers, The",5484,1970,1
0065571,"Conformist, The",5512,1970,3
0065377,Airport,4801,1970,3
0066518,"Vampire Lovers, The",2602,1970,3
0067148,Godzilla vs. the Smog Monster (Godzilla vs. Hedorah),6408,1971,3
0067128,Get Carter,7518,1971,1
0066993,"Devils, The",7158,1971,3
0067637,Frenchie King,3476,1971,3
0066808,Bananas,5312,1971,1
0066434,THX 1138,626,1971,0
0067116,"French Connection, The",4232,1971,1
0067322,"Lady Hermit, The",5344,1971,3
0249577,Here Comes Peter Cotton Tail,1727,1971,1
0066995,Diamonds Are Forever,5390,1971,1
0067881,"Trojan Women, The",3194,1971,3
0067439,Mon oncle Antoine,3218,1971,3
0067820,Taking Off,1457,1971,3
0066728,"Million Dollar Duck, The",1123,1971,1
0066919,Lulu the Tool,6243,1971,1
0067483,Nicholas and Alexandra,7189,1971,3
0066824,Bello onesto emigrato Australia sposerebbe compaesana illibata,7574,1971,2
0067800,Straw Dogs,2620,1971,1
0067810,Sweet Sweetback&#39;s Baadasssss Song,3039,1971,1
0067992,Willy Wonka &amp; the Chocolate Factory,304,1971,2
0066921,A Clockwork Orange,1039,1971,1
0067588,Play Misty for Me,3252,1971,3
0066765,And Now for Something Completely Different,1837,1971,1
0067065,Escape from the Planet of the Apes,2893,1971,1
0066730,10 Rillington Place,7698,1971,1
0065854,"House That Dripped Blood, The",7067,1971,3
0067309,Klute,6804,1971,3
0067402,"Mary, Queen of Scots",3502,1971,3
0067451,Mrs. Pollifax - Spy,3139,1971,3
0067341,Let&#39;s Scare Jessica to Death,4066,1971,3
